method,group_kind,group,dist_from_train,n,known_true_slope,derived_prediction_slope,abs_slope_error,known_true_prevalence,derived_prediction_prevalence,prevalence_error,abs_prevalence_error,auc,liability_pseudo_r2,mae_true_risk,rmse_true_risk,brier,dem,pheno,seed,pgs_mode,centers
linpc,deme,3.0,3.0,250,0.6243802565817289,0.4563472075418007,0.1680330490399282,0.2479204590673838,0.1879729863969018,-0.0599474726704819,0.0599474726704819,0.6263912242773642,0.2112463648677207,0.1531384003227314,0.2099229454202509,0.1984836296175396,serial1d,phenoB,2,realpt,20
linpc,deme,4.0,4.0,250,0.9855986781890156,0.4796737937656861,0.5059248844233293,0.3068234039647721,0.2562572938474007,-0.0505661101173713,0.0505661101173713,0.6274879890185312,0.1902958477615829,0.1871478492382969,0.2312870986462954,0.1805326891523739,serial1d,phenoB,2,realpt,20
linpc,deme,5.0,5.0,250,0.7406086695465265,0.4857811930354062,0.2548274765111203,0.1306541798849093,0.2588333747726253,0.1281791948877159,0.1281791948877159,0.5783530008882121,0.1145870396827799,0.1650356053707538,0.1823757718415322,0.1364357895812143,serial1d,phenoB,2,realpt,20
linpc,deme,6.0,6.0,250,0.5710275534808914,0.4871191081346807,0.0839084453462107,0.1511749542184205,0.2656612416111606,0.1144862873927401,0.1144862873927401,0.5808725240004862,0.048777863582513,0.166490983198198,0.1853408203629962,0.1430046281458209,serial1d,phenoB,2,realpt,20
linpc,deme,7.0,7.0,250,0.7068218439012315,0.4872212167652119,0.2196006271360195,0.2842836261341608,0.248863843644275,-0.0354197824898858,0.0354197824898858,0.5815563773703675,0.1006657100664686,0.1539723947570704,0.1939588200922855,0.2007010767408609,serial1d,phenoB,2,realpt,20
linpc,deme,8.0,8.0,250,0.852769198306712,0.4839695111006762,0.3687996872060358,0.3446616386464976,0.2636863887523996,-0.080975249894098,0.080975249894098,0.5779920589903573,0.0930727532302999,0.1755580851475983,0.221153034943558,0.2292341963519921,serial1d,phenoB,2,realpt,20
linpc,deme,9.0,9.0,250,0.2531885838163459,0.4765034284227926,0.2233148446064466,0.2549634552085285,0.2605934918265691,0.0056300366180406,0.0056300366180406,0.5406993006993006,0.0197483159257984,0.1506642925070696,0.1888354478067713,0.1715083844298326,serial1d,phenoB,2,realpt,20
znorm,distance,0.0,0.0,250,0.4851904074302909,0.1911092492790391,0.2940811581512518,0.0931615571897605,0.2233914373819072,0.1302298801921467,0.1302298801921467,0.6991304347826087,0.3092248110783728,0.161047531736078,0.1779507600600504,0.0927081906042605,serial1d,phenoB,2,realpt,20
znorm,distance,1.0,1.0,250,0.5165923725573442,0.2162836738456616,0.3003086987116826,0.0591458711702142,0.2145298170189683,0.155383945848754,0.155383945848754,0.83948087431694,0.2882657152085866,0.1660434929436526,0.176325239109706,0.0578869964093025,serial1d,phenoB,2,realpt,20
znorm,distance,2.0,2.0,250,0.5010948071065815,0.2178962811619904,0.283198525944591,0.2391960772868814,0.2120021593698379,-0.0271939179170434,0.0271939179170434,0.6162703962703963,0.1562547067580715,0.1655407905198572,0.2107597486932901,0.1667729370318553,serial1d,phenoB,2,realpt,20
znorm,distance,3.0,3.0,250,0.6243802565817289,0.3087215437395308,0.315658712842198,0.2479204590673838,0.2109482329278076,-0.0369722261395762,0.0369722261395762,0.6289935142925777,0.2118653174849724,0.1564736115972734,0.2067883587832826,0.1962190713920651,serial1d,phenoB,2,realpt,20
znorm,distance,4.0,4.0,250,0.9855986781890156,0.4410544092433493,0.5445442689456661,0.3068234039647721,0.213725403638236,-0.093098000326536,0.093098000326536,0.6047100205902539,0.1881658502530734,0.1913799027024515,0.2461101290828233,0.182564571488979,serial1d,phenoB,2,realpt,20
znorm,distance,5.0,5.0,250,0.7406086695465265,0.5990707303247742,0.1415379392217522,0.1306541798849093,0.2120602317345844,0.081406051849675,0.081406051849675,0.6032229412511102,0.1139280785809843,0.1336179317779712,0.1532630090847059,0.1280609658393316,serial1d,phenoB,2,realpt,20
znorm,distance,6.0,6.0,250,0.5710275534808914,0.6715690994164635,0.100541545935572,0.1511749542184205,0.2094852845073206,0.0583103302889,0.0583103302889,0.5450236966824644,0.046555084721783,0.1355385076267406,0.1579719354355671,0.1344316416611696,serial1d,phenoB,2,realpt,20
znorm,distance,7.0,7.0,250,0.7068218439012315,0.628995039635655,0.0778268042655765,0.2842836261341608,0.2131065351790897,-0.0711770909550711,0.0711770909550711,0.587536391533559,0.0939577344980529,0.1543449524143175,0.20371192228676,0.2041071658300256,serial1d,phenoB,2,realpt,20
znorm,distance,8.0,8.0,250,0.852769198306712,0.9037151286877616,0.0509459303810494,0.3446616386464976,0.208340821892504,-0.1363208167539935,0.1363208167539935,0.5639889393079978,0.077169538879735,0.1900917362094971,0.2460722752706077,0.2404091180710369,serial1d,phenoB,2,realpt,20
znorm,distance,9.0,9.0,250,0.2531885838163459,0.8522864071309948,0.5990978233146489,0.2549634552085285,0.2091408001707083,-0.0458226550378202,0.0458226550378202,0.5545454545454546,0.0161962900399563,0.1474004403858322,0.1958567712246172,0.1698618422745488,serial1d,phenoB,2,realpt,20
znorm,deme,0.0,0.0,250,0.4851904074302909,0.1911092492790391,0.2940811581512518,0.0931615571897605,0.2233914373819072,0.1302298801921467,0.1302298801921467,0.6991304347826087,0.3092248110783728,0.161047531736078,0.1779507600600504,0.0927081906042605,serial1d,phenoB,2,realpt,20
znorm,deme,1.0,1.0,250,0.5165923725573442,0.2162836738456616,0.3003086987116826,0.0591458711702142,0.2145298170189683,0.155383945848754,0.155383945848754,0.83948087431694,0.2882657152085866,0.1660434929436526,0.176325239109706,0.0578869964093025,serial1d,phenoB,2,realpt,20
znorm,deme,2.0,2.0,250,0.5010948071065815,0.2178962811619904,0.283198525944591,0.2391960772868814,0.2120021593698379,-0.0271939179170434,0.0271939179170434,0.6162703962703963,0.1562547067580715,0.1655407905198572,0.2107597486932901,0.1667729370318553,serial1d,phenoB,2,realpt,20
znorm,deme,3.0,3.0,250,0.6243802565817289,0.3087215437395308,0.315658712842198,0.2479204590673838,0.2109482329278076,-0.0369722261395762,0.0369722261395762,0.6289935142925777,0.2118653174849724,0.1564736115972734,0.2067883587832826,0.1962190713920651,serial1d,phenoB,2,realpt,20
znorm,deme,4.0,4.0,250,0.9855986781890156,0.4410544092433493,0.5445442689456661,0.3068234039647721,0.213725403638236,-0.093098000326536,0.093098000326536,0.6047100205902539,0.1881658502530734,0.1913799027024515,0.2461101290828233,0.182564571488979,serial1d,phenoB,2,realpt,20
znorm,deme,5.0,5.0,250,0.7406086695465265,0.5990707303247742,0.1415379392217522,0.1306541798849093,0.2120602317345844,0.081406051849675,0.081406051849675,0.6032229412511102,0.1139280785809843,0.1336179317779712,0.1532630090847059,0.1280609658393316,serial1d,phenoB,2,realpt,20
znorm,deme,6.0,6.0,250,0.5710275534808914,0.6715690994164635,0.100541545935572,0.1511749542184205,0.2094852845073206,0.0583103302889,0.0583103302889,0.5450236966824644,0.046555084721783,0.1355385076267406,0.1579719354355671,0.1344316416611696,serial1d,phenoB,2,realpt,20
znorm,deme,7.0,7.0,250,0.7068218439012315,0.628995039635655,0.0778268042655765,0.2842836261341608,0.2131065351790897,-0.0711770909550711,0.0711770909550711,0.587536391533559,0.0939577344980529,0.1543449524143175,0.20371192228676,0.2041071658300256,serial1d,phenoB,2,realpt,20
znorm,deme,8.0,8.0,250,0.852769198306712,0.9037151286877616,0.0509459303810494,0.3446616386464976,0.208340821892504,-0.1363208167539935,0.1363208167539935,0.5639889393079978,0.077169538879735,0.1900917362094971,0.2460722752706077,0.2404091180710369,serial1d,phenoB,2,realpt,20
znorm,deme,9.0,9.0,250,0.2531885838163459,0.8522864071309948,0.5990978233146489,0.2549634552085285,0.2091408001707083,-0.0458226550378202,0.0458226550378202,0.5545454545454546,0.0161962900399563,0.1474004403858322,0.1958567712246172,0.1698618422745488,serial1d,phenoB,2,realpt,20
gamfit,distance,0.0,0.0,250,0.3518990958076555,0.1648897591319881,0.1870093366756674,0.0664234811316381,0.0736590703548026,0.0072355892231645,0.0072355892231645,0.6110774818401936,0.1526253696686448,0.0670096075578163,0.0959622661053476,0.0525327214866697,serial1d,phenoB,1,realpt,20
gamfit,distance,1.0,1.0,250,0.0760457258974025,0.1216168424629757,0.0455711165655731,0.0945231239214616,0.0782199623264128,-0.0163031615950488,0.0163031615950488,0.5111607142857143,0.0332639639602499,0.0800751883067431,0.1204593323242844,0.0940679944128753,serial1d,phenoB,1,realpt,20
gamfit,distance,2.0,2.0,250,0.1316774506399451,0.1855328592963912,0.0538554086564461,0.134407531138559,0.1434794989522385,0.0090719678136794,0.0090719678136794,0.4744889998439694,0.0096872227041078,0.1174342884905864,0.1492656749391034,0.1046349061563045,serial1d,phenoB,1,realpt,20
gamfit,distance,3.0,3.0,250,0.1852018743168409,0.2254352843024968,0.0402334099856559,0.2011898973531356,0.220852548027233,0.0196626506740974,0.0196626506740974,0.5182291666666667,0.0035334453163482,0.1400281261323807,0.1714832288382739,0.1791437405123974,serial1d,phenoB,1,realpt,20
gamfit,distance,4.0,4.0,250,0.2495697697747476,0.204502969211381,0.0450668005633665,0.1921530728773777,0.2206205361682346,0.0284674632908569,0.0284674632908569,0.5481670929241262,0.0069569891351457,0.1630269117093228,0.1986264786570454,0.1513357472443373,serial1d,phenoB,1,realpt,20
gamfit,distance,5.0,5.0,250,0.0993102580773921,0.2043030919328941,0.104992833855502,0.2894689723024244,0.3021166641296361,0.0126476918272117,0.0126476918272117,0.5285333333333333,0.0003014671505014,0.1891471175241374,0.2311688108627125,0.2094455645688414,serial1d,phenoB,1,realpt,20
gamfit,distance,6.0,6.0,250,0.0216104921512918,0.1994773789200789,0.1778668867687871,0.2720503957953594,0.2855812084886192,0.0135308126932597,0.0135308126932597,0.5252380952380953,7.578399021498541e-07,0.1965493481142288,0.2352130311212419,0.2021830895859553,serial1d,phenoB,1,realpt,20
gamfit,distance,7.0,7.0,250,0.1767218097297738,0.1957914231162567,0.0190696133864829,0.3735038048761725,0.3917419981656338,0.0182381932894613,0.0182381932894613,0.515715329922254,0.0146492993125133,0.2221105015281159,0.2609275196027299,0.2413314202225807,serial1d,phenoB,1,realpt,20
gamfit,distance,8.0,8.0,250,0.2993410524017671,0.1899743552817984,0.1093666971199687,0.3467935440533856,0.3499215708819579,0.0031280268285723,0.0031280268285723,0.5586055656382334,0.0257753012239448,0.2063092124544007,0.2467357711757666,0.2114387516723137,serial1d,phenoB,1,realpt,20
gamfit,distance,9.0,9.0,250,0.1557789206848383,0.1992637649215982,0.0434848442367598,0.3639473961350062,0.3467767675655426,-0.0171706285694635,0.0171706285694635,0.5423453917213171,0.0032800376185257,0.1883615186446768,0.2328448191077929,0.2258645439531752,serial1d,phenoB,1,realpt,20
gamfit,deme,0.0,0.0,250,0.3518990958076555,0.1648897591319881,0.1870093366756674,0.0664234811316381,0.0736590703548026,0.0072355892231645,0.0072355892231645,0.6110774818401936,0.1526253696686448,0.0670096075578163,0.0959622661053476,0.0525327214866697,serial1d,phenoB,1,realpt,20
gamfit,deme,1.0,1.0,250,0.0760457258974025,0.1216168424629757,0.0455711165655731,0.0945231239214616,0.0782199623264128,-0.0163031615950488,0.0163031615950488,0.5111607142857143,0.0332639639602499,0.0800751883067431,0.1204593323242844,0.0940679944128753,serial1d,phenoB,1,realpt,20
gamfit,deme,2.0,2.0,250,0.1316774506399451,0.1855328592963912,0.0538554086564461,0.134407531138559,0.1434794989522385,0.0090719678136794,0.0090719678136794,0.4744889998439694,0.0096872227041078,0.1174342884905864,0.1492656749391034,0.1046349061563045,serial1d,phenoB,1,realpt,20
gamfit,deme,3.0,3.0,250,0.1852018743168409,0.2254352843024968,0.0402334099856559,0.2011898973531356,0.220852548027233,0.0196626506740974,0.0196626506740974,0.5182291666666667,0.0035334453163482,0.1400281261323807,0.1714832288382739,0.1791437405123974,serial1d,phenoB,1,realpt,20
gamfit,deme,4.0,4.0,250,0.2495697697747476,0.204502969211381,0.0450668005633665,0.1921530728773777,0.2206205361682346,0.0284674632908569,0.0284674632908569,0.5481670929241262,0.0069569891351457,0.1630269117093228,0.1986264786570454,0.1513357472443373,serial1d,phenoB,1,realpt,20
gamfit,deme,5.0,5.0,250,0.0993102580773921,0.2043030919328941,0.104992833855502,0.2894689723024244,0.3021166641296361,0.0126476918272117,0.0126476918272117,0.5285333333333333,0.0003014671505014,0.1891471175241374,0.2311688108627125,0.2094455645688414,serial1d,phenoB,1,realpt,20
gamfit,deme,6.0,6.0,250,0.0216104921512918,0.1994773789200789,0.1778668867687871,0.2720503957953594,0.2855812084886192,0.0135308126932597,0.0135308126932597,0.5252380952380953,7.578399021498541e-07,0.1965493481142288,0.2352130311212419,0.2021830895859553,serial1d,phenoB,1,realpt,20
gamfit,deme,7.0,7.0,250,0.1767218097297738,0.1957914231162567,0.0190696133864829,0.3735038048761725,0.3917419981656338,0.0182381932894613,0.0182381932894613,0.515715329922254,0.0146492993125133,0.2221105015281159,0.2609275196027299,0.2413314202225807,serial1d,phenoB,1,realpt,20
gamfit,deme,8.0,8.0,250,0.2993410524017671,0.1899743552817984,0.1093666971199687,0.3467935440533856,0.3499215708819579,0.0031280268285723,0.0031280268285723,0.5586055656382334,0.0257753012239448,0.2063092124544007,0.2467357711757666,0.2114387516723137,serial1d,phenoB,1,realpt,20
gamfit,deme,9.0,9.0,250,0.1557789206848383,0.1992637649215982,0.0434848442367598,0.3639473961350062,0.3467767675655426,-0.0171706285694635,0.0171706285694635,0.5423453917213171,0.0032800376185257,0.1883615186446768,0.2328448191077929,0.2258645439531752,serial1d,phenoB,1,realpt,20
linpc,distance,0.0,0.0,250,0.3518990958076555,0.102707933251647,0.2491911625560085,0.0664234811316381,0.045204080005243,-0.021219401126395,0.021219401126395,0.6337772397094431,0.1556132411110204,0.0572978095233774,0.0999375986869168,0.0522770673367485,serial1d,phenoB,1,realpt,20
linpc,distance,1.0,1.0,250,0.0760457258974025,0.114381539862199,0.0383358139647965,0.0945231239214616,0.1068033468257704,0.0122802229043087,0.0122802229043087,0.5188873626373627,0.0229774008226361,0.0901058418500736,0.1202761019907508,0.0934847368502018,serial1d,phenoB,1,realpt,20
linpc,distance,2.0,2.0,250,0.1316774506399451,0.1273247808859003,0.0043526697540447,0.134407531138559,0.1521179804653697,0.0177104493268106,0.0177104493268106,0.455921360586675,0.003056788678314,0.120620821419248,0.149759210180036,0.1050492925000447,serial1d,phenoB,1,realpt,20
linpc,distance,3.0,3.0,250,0.1852018743168409,0.1283309325245223,0.0568709417923185,0.2011898973531356,0.1841845861932193,-0.0170053111599162,0.0170053111599162,0.5251436781609196,0.009259000674427,0.1308664516268946,0.1676375417643804,0.1803621635443852,serial1d,phenoB,1,realpt,20
linpc,distance,4.0,4.0,250,0.2495697697747476,0.1310394562735179,0.1185303135012297,0.1921530728773777,0.2374273874296035,0.0452743145522258,0.0452743145522258,0.5509377664109123,0.0148496560079462,0.1693388838194333,0.1990495756467587,0.1522842813377244,serial1d,phenoB,1,realpt,20
linpc,distance,5.0,5.0,250,0.0993102580773921,0.1350067721593296,0.0356965140819375,0.2894689723024244,0.2908848074292786,0.0014158351268541,0.0014158351268541,0.5087999999999999,2.5511013825718423e-05,0.1856180810748332,0.2288956461204221,0.2099056425994112,serial1d,phenoB,1,realpt,20
linpc,distance,6.0,6.0,250,0.0216104921512918,0.1367385723975701,0.1151280802462782,0.2720503957953594,0.3242997930917204,0.0522493972963609,0.0522493972963609,0.4999206349206349,3.713283622224426e-05,0.2050242049532282,0.2377208736200105,0.2041380592945669,serial1d,phenoB,1,realpt,20
linpc,distance,7.0,7.0,250,0.1767218097297738,0.1413003112667755,0.0354214984629982,0.3735038048761725,0.3518900003489827,-0.0216138045271897,0.0216138045271897,0.5410990763505881,0.0198782017513723,0.216697245554121,0.2599555767441654,0.2428773030391486,serial1d,phenoB,1,realpt,20
linpc,distance,8.0,8.0,250,0.2993410524017671,0.1360164242565608,0.1633246281452063,0.3467935440533856,0.3617440442456703,0.0149505001922847,0.0149505001922847,0.5367513611615246,0.0147138467950273,0.2091356494814793,0.2486748063088748,0.213357441062291,serial1d,phenoB,1,realpt,20
linpc,distance,9.0,9.0,250,0.1557789206848383,0.135546365624067,0.0202325550607712,0.3639473961350062,0.3552693330488913,-0.0086780630861149,0.0086780630861149,0.5205556730837035,0.001924646732815,0.1883054912094885,0.2316634237931617,0.2266901674209713,serial1d,phenoB,1,realpt,20
linpc,deme,0.0,0.0,250,0.3518990958076555,0.102707933251647,0.2491911625560085,0.0664234811316381,0.045204080005243,-0.021219401126395,0.021219401126395,0.6337772397094431,0.1556132411110204,0.0572978095233774,0.0999375986869168,0.0522770673367485,serial1d,phenoB,1,realpt,20
linpc,deme,1.0,1.0,250,0.0760457258974025,0.114381539862199,0.0383358139647965,0.0945231239214616,0.1068033468257704,0.0122802229043087,0.0122802229043087,0.5188873626373627,0.0229774008226361,0.0901058418500736,0.1202761019907508,0.0934847368502018,serial1d,phenoB,1,realpt,20
linpc,deme,2.0,2.0,250,0.1316774506399451,0.1273247808859003,0.0043526697540447,0.134407531138559,0.1521179804653697,0.0177104493268106,0.0177104493268106,0.455921360586675,0.003056788678314,0.120620821419248,0.149759210180036,0.1050492925000447,serial1d,phenoB,1,realpt,20
linpc,deme,3.0,3.0,250,0.1852018743168409,0.1283309325245223,0.0568709417923185,0.2011898973531356,0.1841845861932193,-0.0170053111599162,0.0170053111599162,0.5251436781609196,0.009259000674427,0.1308664516268946,0.1676375417643804,0.1803621635443852,serial1d,phenoB,1,realpt,20
linpc,deme,4.0,4.0,250,0.2495697697747476,0.1310394562735179,0.1185303135012297,0.1921530728773777,0.2374273874296035,0.0452743145522258,0.0452743145522258,0.5509377664109123,0.0148496560079462,0.1693388838194333,0.1990495756467587,0.1522842813377244,serial1d,phenoB,1,realpt,20
linpc,deme,5.0,5.0,250,0.0993102580773921,0.1350067721593296,0.0356965140819375,0.2894689723024244,0.2908848074292786,0.0014158351268541,0.0014158351268541,0.5087999999999999,2.5511013825718423e-05,0.1856180810748332,0.2288956461204221,0.2099056425994112,serial1d,phenoB,1,realpt,20
linpc,deme,6.0,6.0,250,0.0216104921512918,0.1367385723975701,0.1151280802462782,0.2720503957953594,0.3242997930917204,0.0522493972963609,0.0522493972963609,0.4999206349206349,3.713283622224426e-05,0.2050242049532282,0.2377208736200105,0.2041380592945669,serial1d,phenoB,1,realpt,20
linpc,deme,7.0,7.0,250,0.1767218097297738,0.1413003112667755,0.0354214984629982,0.3735038048761725,0.3518900003489827,-0.0216138045271897,0.0216138045271897,0.5410990763505881,0.0198782017513723,0.216697245554121,0.2599555767441654,0.2428773030391486,serial1d,phenoB,1,realpt,20
linpc,deme,8.0,8.0,250,0.2993410524017671,0.1360164242565608,0.1633246281452063,0.3467935440533856,0.3617440442456703,0.0149505001922847,0.0149505001922847,0.5367513611615246,0.0147138467950273,0.2091356494814793,0.2486748063088748,0.213357441062291,serial1d,phenoB,1,realpt,20
linpc,deme,9.0,9.0,250,0.1557789206848383,0.135546365624067,0.0202325550607712,0.3639473961350062,0.3552693330488913,-0.0086780630861149,0.0086780630861149,0.5205556730837035,0.001924646732815,0.1883054912094885,0.2316634237931617,0.2266901674209713,serial1d,phenoB,1,realpt,20
